DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location,FacilityType,Permit_status,Approved,Received,PriorPermit,ExpirationDate
5,Friday,10AM,6PM,18MFF-0063,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1186246,,10:00,18:00,8746103,11/15/11 13:48,11/15/11 13:50,3706,96,N,Kettle Corn Star,6011164.821,2114324.401,37.78616093,-122.4051273,"(37.7861609344287, -122.405127311306)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
2,Tuesday,6AM,6PM,18MFF-0061,735 MONTGOMERY ST,On Montgomery St. approximately 87' from Jackson St. intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185382,,6:00,18:00,9306000,8/12/14 14:01,8/21/14 8:24,195,1,N,Philz Coffee Truck,6011721.295,2117837.618,37.79583848,-122.4034493,"(37.7958384844379, -122.40344930127)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
3,Wednesday,6AM,6PM,18MFF-0061,735 MONTGOMERY ST,On Montgomery St. approximately 87' from Jackson St. intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185382,,6:00,18:00,9306000,8/12/14 14:01,8/21/14 8:24,195,1,N,Philz Coffee Truck,6011721.295,2117837.618,37.79583848,-122.4034493,"(37.7958384844379, -122.40344930127)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
4,Thursday,10AM,6PM,18MFF-0062,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",1185395,,10:00,18:00,1260000,5/27/11 15:38,5/27/11 15:40,3640,39,N,El Gallo Jiro,6008603.015,2102703.034,37.75410783,-122.4131684,"(37.754107828202, -122.413168445667)",Truck,REQUESTED,,7/12/18,1/1/00,7/15/19
3,Wednesday,10AM,6PM,18MFF-0062,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",1185395,,10:00,18:00,1260000,5/27/11 15:38,5/27/11 15:40,3640,39,N,El Gallo Jiro,6008603.015,2102703.034,37.75410783,-122.4131684,"(37.754107828202, -122.413168445667)",Truck,REQUESTED,,7/12/18,1/1/00,7/15/19
2,Tuesday,10AM,6PM,18MFF-0064,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",1186247,,10:00,18:00,8747103,7/17/12 16:14,7/17/12 16:15,3705,42,N,Kettle Corn Star,6010532.975,2113742.674,37.78452831,-122.4072723,"(37.7845283055703, -122.407272318144)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
1,Monday,10AM,6PM,18MFF-0062,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",1185395,,10:00,18:00,1260000,5/27/11 15:38,5/27/11 15:40,3640,39,N,El Gallo Jiro,6008603.015,2102703.034,37.75410783,-122.4131684,"(37.754107828202, -122.413168445667)",Truck,REQUESTED,,7/12/18,1/1/00,7/15/19
3,Wednesday,10AM,6PM,18MFF-0063,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1186246,,10:00,18:00,8746103,11/15/11 13:48,11/15/11 13:50,3706,96,N,Kettle Corn Star,6011164.821,2114324.401,37.78616093,-122.4051273,"(37.7861609344287, -122.405127311306)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
2,Tuesday,10AM,6PM,18MFF-0063,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1186246,,10:00,18:00,8746103,11/15/11 13:48,11/15/11 13:50,3706,96,N,Kettle Corn Star,6011164.821,2114324.401,37.78616093,-122.4051273,"(37.7861609344287, -122.405127311306)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
5,Friday,10AM,6PM,18MFF-0062,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",1185395,,10:00,18:00,1260000,5/27/11 15:38,5/27/11 15:40,3640,39,N,El Gallo Jiro,6008603.015,2102703.034,37.75410783,-122.4131684,"(37.754107828202, -122.413168445667)",Truck,REQUESTED,,7/12/18,1/1/00,7/15/19
0,Sunday,10AM,6PM,18MFF-0063,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1186246,,10:00,18:00,8746103,11/15/11 13:48,11/15/11 13:50,3706,96,N,Kettle Corn Star,6011164.821,2114324.401,37.78616093,-122.4051273,"(37.7861609344287, -122.405127311306)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
6,Saturday,10AM,6PM,18MFF-0063,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1186246,,10:00,18:00,8746103,11/15/11 13:48,11/15/11 13:50,3706,96,N,Kettle Corn Star,6011164.821,2114324.401,37.78616093,-122.4051273,"(37.7861609344287, -122.405127311306)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
2,Tuesday,6AM,10PM,18MFF-0060,491 BAY SHORE BLVD,Truck located approximately 200 linear feet North of the Cortland and Bay Shore Blvd intersection. First parking space next to the yellow zone that clears the tree.,"Tacos, Burritos, Quesadillas, Tortas, Nachos, Hot Dogs,Soda, Water, Fruit Drinks",1185347,,6:00,22:00,2801101,9/17/12 12:09,9/17/12 12:11,5598,8,N,San Pancho's Tacos,6010304.317,2097376.171,37.73957679,-122.4069095,"(37.7395767907782, -122.406909482372)",Truck,APPROVED,7/12/18,7/12/18,1/1/00,7/15/19
4,Thursday,10AM,6PM,18MFF-0064,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",1186247,,10:00,18:00,8747103,7/17/12 16:14,7/17/12 16:15,3705,42,N,Kettle Corn Star,6010532.975,2113742.674,37.78452831,-122.4072723,"(37.7845283055703, -122.407272318144)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
4,Thursday,6AM,4PM,18MFF-0061,556 SUTTER ST,Approximately 300' from Powell St. Intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185383,,6:00,16:00,12323000,8/21/14 8:23,8/21/14 8:23,284,9,N,Philz Coffee Truck,6009912.12,2115442.607,37.78916115,-122.4095403,"(37.7891611498687, -122.409540294778)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
6,Saturday,10AM,6PM,18MFF-0064,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",1186247,,10:00,18:00,8747103,7/17/12 16:14,7/17/12 16:15,3705,42,N,Kettle Corn Star,6010532.975,2113742.674,37.78452831,-122.4072723,"(37.7845283055703, -122.407272318144)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
1,Monday,10AM,6PM,18MFF-0064,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",1186247,,10:00,18:00,8747103,7/17/12 16:14,7/17/12 16:15,3705,42,N,Kettle Corn Star,6010532.975,2113742.674,37.78452831,-122.4072723,"(37.7845283055703, -122.407272318144)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
1,Monday,6AM,3PM,18MFF-0061,250 PINE ST,On North side of Pine Street approximately 49 feet from the Sansome Street intersection.,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185386,,6:00,15:00,10455000,1/3/17 7:50,1/17/17 9:39,261,7,N,Philz Coffee Truck,6012584.082,2116508.049,37.79223596,-122.4003704,"(37.7922359557755, -122.400370446511)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
1,Monday,8AM,3PM,18MFF-0065,301 RHODE ISLAND ST,Truck located on Rhode Island Street frontage approximately 5 LF from the Rhode Island and 16th Street intersection.,Multiple Truck - Everything,1186399,,8:00,15:00,10995000,1/24/14 9:26,1/24/14 9:27,3956,25,N,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,6011742.51,2106984.624,37.76603987,-122.4026123,"(37.7660398739183, -122.402612313172)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
4,Thursday,6AM,3PM,18MFF-0061,401 CALIFORNIA ST,On Sansome frontage approximately 40ft from California St. intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185384,,6:00,15:00,3528000,9/12/14 9:26,9/12/14 11:10,260,1,N,Philz Coffee Truck,6012367.345,2116791.761,37.79300288,-122.4011403,"(37.7930028753318, -122.401140310473)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
3,Wednesday,6AM,3PM,18MFF-0061,250 PINE ST,On North side of Pine Street approximately 49 feet from the Sansome Street intersection.,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185386,,6:00,15:00,10455000,1/3/17 7:50,1/17/17 9:39,261,7,N,Philz Coffee Truck,6012584.082,2116508.049,37.79223596,-122.4003704,"(37.7922359557755, -122.400370446511)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
5,Friday,8AM,3PM,18MFF-0065,1700 16TH ST,Truck located on 16th Street frontage approximately 7 LF from the 16th and Kansas Street intersection.,Multiple Truck - Everything,1186400,,8:00,15:00,711000,1/24/14 9:32,1/24/14 9:32,3935,5,N,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,6011434.845,2107001.875,37.76607006,-122.4036777,"(37.7660700596174, -122.403677685348)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
1,Monday,10AM,6PM,18MFF-0063,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1186246,,10:00,18:00,8746103,11/15/11 13:48,11/15/11 13:50,3706,96,N,Kettle Corn Star,6011164.821,2114324.401,37.78616093,-122.4051273,"(37.7861609344287, -122.405127311306)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
5,Friday,6AM,4PM,18MFF-0061,556 SUTTER ST,Approximately 300' from Powell St. Intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185383,,6:00,16:00,12323000,8/21/14 8:23,8/21/14 8:23,284,9,N,Philz Coffee Truck,6009912.12,2115442.607,37.78916115,-122.4095403,"(37.7891611498687, -122.409540294778)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
4,Thursday,10AM,6PM,18MFF-0063,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1186246,,10:00,18:00,8746103,11/15/11 13:48,11/15/11 13:50,3706,96,N,Kettle Corn Star,6011164.821,2114324.401,37.78616093,-122.4051273,"(37.7861609344287, -122.405127311306)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
6,Saturday,7AM,8PM,18MFF-0060,3119 ALEMANY BLVD,Set-up at 3101 Alemany: 7:00am-8:00pm,"Tacos, Burritos, Quesadillas, Tortas, Nachos, Hot Dogs,Soda, Water, Fruit Drinks",1185345,,7:00,20:00,2178101,6/7/11 9:28,6/7/11 9:28,7146,2,N,San Pancho's Tacos,5996010.34,2086972.975,37.71020189,-122.4555798,"(37.7102018879206, -122.455579845083)",Truck,APPROVED,7/12/18,7/12/18,1/1/00,7/15/19
1,Monday,6AM,6PM,18MFF-0061,735 MONTGOMERY ST,On Montgomery St. approximately 87' from Jackson St. intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185382,,6:00,18:00,9306000,8/12/14 14:01,8/21/14 8:24,195,1,N,Philz Coffee Truck,6011721.295,2117837.618,37.79583848,-122.4034493,"(37.7958384844379, -122.40344930127)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
2,Tuesday,10AM,6PM,18MFF-0062,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",1185395,,10:00,18:00,1260000,5/27/11 15:38,5/27/11 15:40,3640,39,N,El Gallo Jiro,6008603.015,2102703.034,37.75410783,-122.4131684,"(37.754107828202, -122.413168445667)",Truck,REQUESTED,,7/12/18,1/1/00,7/15/19
5,Friday,6AM,10PM,18MFF-0060,491 BAY SHORE BLVD,Truck located approximately 200 linear feet North of the Cortland and Bay Shore Blvd intersection. First parking space next to the yellow zone that clears the tree.,"Tacos, Burritos, Quesadillas, Tortas, Nachos, Hot Dogs,Soda, Water, Fruit Drinks",1185347,,6:00,22:00,2801101,9/17/12 12:09,9/17/12 12:11,5598,8,N,San Pancho's Tacos,6010304.317,2097376.171,37.73957679,-122.4069095,"(37.7395767907782, -122.406909482372)",Truck,APPROVED,7/12/18,7/12/18,1/1/00,7/15/19
5,Friday,10AM,6PM,18MFF-0064,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",1186247,,10:00,18:00,8747103,7/17/12 16:14,7/17/12 16:15,3705,42,N,Kettle Corn Star,6010532.975,2113742.674,37.78452831,-122.4072723,"(37.7845283055703, -122.407272318144)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
6,Saturday,6AM,10PM,18MFF-0060,491 BAY SHORE BLVD,Truck located approximately 200 linear feet North of the Cortland and Bay Shore Blvd intersection. First parking space next to the yellow zone that clears the tree.,"Tacos, Burritos, Quesadillas, Tortas, Nachos, Hot Dogs,Soda, Water, Fruit Drinks",1185347,,6:00,22:00,2801101,9/17/12 12:09,9/17/12 12:11,5598,8,N,San Pancho's Tacos,6010304.317,2097376.171,37.73957679,-122.4069095,"(37.7395767907782, -122.406909482372)",Truck,APPROVED,7/12/18,7/12/18,1/1/00,7/15/19
0,Sunday,10AM,6PM,18MFF-0064,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",1186247,,10:00,18:00,8747103,7/17/12 16:14,7/17/12 16:15,3705,42,N,Kettle Corn Star,6010532.975,2113742.674,37.78452831,-122.4072723,"(37.7845283055703, -122.407272318144)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
3,Wednesday,8AM,3PM,18MFF-0065,1700 16TH ST,Truck located on 16th Street frontage approximately 7 LF from the 16th and Kansas Street intersection.,Multiple Truck - Everything,1186400,,8:00,15:00,711000,1/24/14 9:32,1/24/14 9:32,3935,5,N,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,6011434.845,2107001.875,37.76607006,-122.4036777,"(37.7660700596174, -122.403677685348)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
3,Wednesday,10AM,6PM,18MFF-0064,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",1186247,,10:00,18:00,8747103,7/17/12 16:14,7/17/12 16:15,3705,42,N,Kettle Corn Star,6010532.975,2113742.674,37.78452831,-122.4072723,"(37.7845283055703, -122.407272318144)",Push Cart,APPROVED,7/12/18,7/12/18,,7/15/19
6,Saturday,6AM,4PM,18MFF-0061,556 SUTTER ST,Approximately 300' from Powell St. Intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185383,,6:00,16:00,12323000,8/21/14 8:23,8/21/14 8:23,284,9,N,Philz Coffee Truck,6009912.12,2115442.607,37.78916115,-122.4095403,"(37.7891611498687, -122.409540294778)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
5,Friday,6AM,3PM,18MFF-0061,250 PINE ST,On North side of Pine Street approximately 49 feet from the Sansome Street intersection.,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185386,,6:00,15:00,10455000,1/3/17 7:50,1/17/17 9:39,261,7,N,Philz Coffee Truck,6012584.082,2116508.049,37.79223596,-122.4003704,"(37.7922359557755, -122.400370446511)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
3,Wednesday,8AM,3PM,18MFF-0065,301 RHODE ISLAND ST,Truck located on Rhode Island Street frontage approximately 5 LF from the Rhode Island and 16th Street intersection.,Multiple Truck - Everything,1186399,,8:00,15:00,10995000,1/24/14 9:26,1/24/14 9:27,3956,25,N,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,6011742.51,2106984.624,37.76603987,-122.4026123,"(37.7660398739183, -122.402612313172)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
4,Thursday,6AM,10PM,18MFF-0060,491 BAY SHORE BLVD,Truck located approximately 200 linear feet North of the Cortland and Bay Shore Blvd intersection. First parking space next to the yellow zone that clears the tree.,"Tacos, Burritos, Quesadillas, Tortas, Nachos, Hot Dogs,Soda, Water, Fruit Drinks",1185347,,6:00,22:00,2801101,9/17/12 12:09,9/17/12 12:11,5598,8,N,San Pancho's Tacos,6010304.317,2097376.171,37.73957679,-122.4069095,"(37.7395767907782, -122.406909482372)",Truck,APPROVED,7/12/18,7/12/18,1/1/00,7/15/19
3,Wednesday,6AM,10PM,18MFF-0060,491 BAY SHORE BLVD,Truck located approximately 200 linear feet North of the Cortland and Bay Shore Blvd intersection. First parking space next to the yellow zone that clears the tree.,"Tacos, Burritos, Quesadillas, Tortas, Nachos, Hot Dogs,Soda, Water, Fruit Drinks",1185347,,6:00,22:00,2801101,9/17/12 12:09,9/17/12 12:11,5598,8,N,San Pancho's Tacos,6010304.317,2097376.171,37.73957679,-122.4069095,"(37.7395767907782, -122.406909482372)",Truck,APPROVED,7/12/18,7/12/18,1/1/00,7/15/19
2,Tuesday,8AM,3PM,18MFF-0065,301 RHODE ISLAND ST,Truck located on Rhode Island Street frontage approximately 5 LF from the Rhode Island and 16th Street intersection.,Multiple Truck - Everything,1186399,,8:00,15:00,10995000,1/24/14 9:26,1/24/14 9:27,3956,25,N,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,6011742.51,2106984.624,37.76603987,-122.4026123,"(37.7660398739183, -122.402612313172)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
6,Saturday,6AM,8PM,18MFF-0061,15 MARINA BLVD,On South Side of Marina Blvd. approximately 205' from Laguna St. Intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1185385,,6:00,20:00,8701000,12/23/14 8:24,12/23/14 8:24,446,2,N,Philz Coffee Truck,6003439.011,2121390.695,37.80512823,-122.4323614,"(37.8051282283843, -122.432361422539)",Truck,APPROVED,7/12/18,7/12/18,,7/15/19
2,Tuesday,9AM,11AM,18MFF-0074,501 BEALE ST,9:30am-10:30am,"Hot Dogs, Hamburgers, Nachos, Steaks, Pastas, Asian Dishes, Tri-Tip Sandwiches, Sodas & Water",1189524,,9:00,11:00,2868000,7/28/11 15:49,7/28/11 15:50,3771,4,N,Linda's Catering,6015664.827,2114260.344,37.78623559,-122.3895539,"(37.7862355858498, -122.389553869597)",Truck,APPROVED,7/13/18,7/13/18,1/1/00,7/15/19
3,Wednesday,9AM,3PM,18MFF-0066,225 BATTERY ST,Mobile Food Facility on the west side of Battery approximately 30 ft north of the intersection of Battery and California,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,1189461,,9:00,15:00,2754000,9/16/16 9:37,9/16/16 9:38,238,2,N,Roadside Rotisserie Corporation / Country Grill,6012669.38,2117004.97,37.79360514,-122.4001102,"(37.7936051418282, -122.400110224728)",Truck,APPROVED,7/13/18,7/13/18,,7/15/19
6,Saturday,7AM,8PM,18MFF-0072,531 BAY SHORE BLVD,Truck located on the East side of Bay Shore Blvd between Waterloo & Marengo.,"Tacos, burritos, quesadillas, tortas, nachos (refried beans, cheese sauce, salsa fresca), carnes (beef, chicken, marinated pork, fried pork), canned beans, rice, sodas, horchata drinks.",1189505,,7:00,20:00,2801102,10/19/12 15:38,10/19/12 15:39,5607,38,N,La Jefa,6010309.607,2097104.298,37.73883058,-122.406872,"(37.738830582567, -122.406872036334)",Truck,APPROVED,7/13/18,7/13/18,,7/15/19
4,Thursday,6PM,8PM,18MFF-0070,1 POST ST,"Truck located on south side of Post St, approx. 121 ft west of Montgomery St","Rotisserie chicken, pork loin, ribs, chicken salad wrap, potatoes, roasted seasonal vegetables kale salad, beverages.",1189473,,18:00,20:00,10624001,7/1/16 15:06,7/1/16 15:07,311,15,N,Roadside Rotisserie Corporation / Country Grill,6012087.607,2115356.291,37.7890458,-122.4020073,"(37.7890458039929, -122.402007263698)",Truck,APPROVED,7/13/18,7/13/18,,7/15/19
3,Wednesday,12PM,10PM,18MFF-0074,260 TOWNSEND ST,12:00pm-10:00pm,"Hot Dogs, Hamburgers, Nachos, Steaks, Pastas, Asian Dishes, Tri-Tip Sandwiches, Sodas & Water",1189522,,12:00,22:00,12662000,7/28/11 15:47,7/28/11 15:48,3787,24,N,Linda's Catering,6014282.708,2111232.209,37.77784429,-122.3941236,"(37.777844286068, -122.394123606062)",Truck,APPROVED,7/13/18,7/13/18,1/1/00,7/15/19
6,Saturday,7AM,7PM,18MFF-0074,999 DIVISADERO ST,07:00am-07:00pm,"Hot Dogs, Hamburgers, Nachos, Steaks, Pastas, Asian Dishes, Tri-Tip Sandwiches, Sodas & Water",1189523,,7:00,19:00,4806101,7/28/11 15:48,7/28/11 15:49,1156,34,N,Linda's Catering,6001429.297,2111812.453,37.7787147,-122.4386295,"(37.778714701469, -122.438629528705)",Truck,APPROVED,7/13/18,7/13/18,1/1/00,7/15/19
1,Monday,9AM,3PM,18MFF-0068,1 BUSH ST,Truck located on south side of Bush Street approximately 35' from Sansome Street intersection.,"Rotisserie Chicken, Ribs, Kickass Salad, Potatos w/fat dripping, chicken wrap.",1189468,,9:00,15:00,3419000,3/27/15 8:57,3/27/15 8:57,290,11,N,Roadside Rotisserie Corporation / Country Grill,6012909.483,2116047.945,37.79099076,-122.3992122,"(37.7909907606803, -122.399212233401)",Truck,APPROVED,7/13/18,7/13/18,,7/15/19
5,Friday,10AM,12PM,18MFF-0074,501 02ND ST,10:30am-12:00pm,"Hot Dogs, Hamburgers, Nachos, Steaks, Pastas, Asian Dishes, Tri-Tip Sandwiches, Sodas & Water",1189520,,10:00,12:00,142000,7/28/11 14:29,7/28/11 14:29,3774,67,N,Linda's Catering,6014484.538,2113145.455,37.78310884,-122.3935593,"(37.7831088429738, -122.39355933746)",Truck,APPROVED,7/13/18,7/13/18,1/1/00,7/15/19
1,Monday,9AM,11AM,18MFF-0074,501 BEALE ST,9:30am-10:30am,"Hot Dogs, Hamburgers, Nachos, Steaks, Pastas, Asian Dishes, Tri-Tip Sandwiches, Sodas & Water",1189524,,9:00,11:00,2868000,7/28/11 15:49,7/28/11 15:50,3771,4,N,Linda's Catering,6015664.827,2114260.344,37.78623559,-122.3895539,"(37.7862355858498, -122.389553869597)",Truck,APPROVED,7/13/18,7/13/18,1/1/00,7/15/19
4,Thursday,10AM,11AM,18MFF-0074,617 BRYANT ST,"8:30am-9:00am, 10:50am-11:00am","Hot Dogs, Hamburgers, Nachos, Steaks, Pastas, Asian Dishes, Tri-Tip Sandwiches, Sodas & Water",1189521,,10:00,11:00,3285000,7/28/11 15:45,7/28/11 15:46,3777,55,N,Linda's Catering,6013050.809,2111752.235,37.77920361,-122.3984217,"(37.7792036135615, -122.398421700749)",Truck,APPROVED,7/13/18,7/13/18,1/1/00,7/15/19
